date,to_type,sport,store,turnover,quantity,nb_transaction
9/1/2018 0:00,offline,CROSSTRAIN,1614,11179.57,179.04,170.23
9/1/2018 0:00,offline,TENNIS,1618,10971.9,307.06,253.49
9/1/2018 0:00,offline,PILATES,1618,13334.62,499.28,277.39
9/1/2018 0:00,offline,BASKETBALL,1614,6853.12,205.77,140.67
9/1/2018 0:00,offline,SURFING,1618,13249.79,225,192.71
9/1/2018 0:00,offline,BASKETBALL,1618,5524.84,133.81,100.78
9/1/2018 0:00,offline,JOG/RUN,1614,14009.23,520.06,320.54
9/1/2018 0:00,offline,SWIMMING,1614,17785.08,479.18,295.18
9/1/2018 0:00,offline,TRIATHLON,1614,4342.6,222.35,159.43
9/1/2018 0:00,offline,TRIATHLON,1618,4958.43,248.75,191.72
9/1/2018 0:00,offline,SURFING,1614,7350.69,174.46,184.18
9/1/2018 0:00,online,BASKETBALL,191,139.06,68.87,90.39
9/1/2018 0:00,offline,SKI,1618,943.58,43.15,65.35
9/1/2018 0:00,offline,FITNESS,1614,6668.04,221.55,342.44
9/1/2018 0:00,offline,KAYAK/SUP,1614,1276.6,58.19,87.2
9/1/2018 0:00,offline,SWIMMING,1618,23827.41,512.54,302.12
9/1/2018 0:00,offline,BADMINTON,1614,3640.04,111.64,36.77
9/1/2018 0:00,offline,TRAIL,1618,5950.46,86.76,114.5
9/1/2018 0:00,online,SURFING,191,167.5,62.69,75.46
9/1/2018 0:00,offline,GOLF,1618,2816.99,96.81,133.48
9/1/2018 0:00,offline,TENNIS,1614,11519.54,288.89,196.73
9/1/2018 0:00,offline,CROSSTRAIN,1618,14171.76,195.04,179.79
9/1/2018 0:00,offline,KAYAK/SUP,1618,6039.7,102.25,73.34
9/1/2018 0:00,offline,BOXING,1618,2859.97,113.6,121.33
9/1/2018 0:00,online,GOLF,191,161.69,55.16,71.25
9/1/2018 0:00,offline,TABLE_TENNIS,1614,491.04,120.44,104.26
9/1/2018 0:00,offline,JOG/RUN,1618,32554.46,578.1,454.99
9/1/2018 0:00,online,SWIMMING,191,145.25,5.93,56.45
9/1/2018 0:00,offline,Others,1618,2194.31,42.78,59.69
9/1/2018 0:00,offline,TRAIL,1614,7779.49,126.34,98.28
9/1/2018 0:00,offline,HIKING/TREKKING,1618,73003.28,1127.53,638.99
9/1/2018 0:00,offline,PILATES,1614,6347.91,235.09,220.97
9/1/2018 0:00,offline,YOGA,1614,7073.82,132.96,104.77
9/1/2018 0:00,offline,TABLE_TENNIS,1618,1133.78,114.93,48.32
9/1/2018 0:00,offline,SKATE/ROLLER,1618,6593.97,66.89,25.54
9/1/2018 0:00,offline,SAILING,1618,333.33,16.92,21.43
9/1/2018 0:00,offline,DIVING,1614,5502.71,86.16,74.66
9/1/2018 0:00,offline,YOGA,1618,8400.21,210.92,175.51
9/1/2018 0:00,offline,SKATE/ROLLER,1614,3693.77,110.26,104.08
9/1/2018 0:00,offline,HIKING/TREKKING,1614,40436.03,750.79,473.86
9/1/2018 0:00,offline,DIVING,1618,10639.51,223.74,177.2
9/1/2018 0:00,offline,SQUASH,1618,154.92,36.44,58.19
9/1/2018 0:00,offline,BADMINTON,1618,4688.93,122.59,58.45
9/1/2018 0:00,offline,FOOTBALL,1614,9684.51,177.18,126.39
9/1/2018 0:00,offline,CYCLING,1618,6555.53,189.36,152.52
9/1/2018 0:00,online,Others,191,536.46,43.1,58.34
9/1/2018 0:00,online,HIKING/TREKKING,191,5117.23,102.7,60.51
9/1/2018 0:00,offline,GOLF,1614,2431,136.8,53.96
9/1/2018 0:00,online,BOXING,191,621.19,82.45,60.34
9/1/2018 0:00,online,DIVING,191,161.19,13.61,65.95
9/1/2018 0:00,offline,RUGBY,1614,939.22,59.15,70.07
9/1/2018 0:00,offline,UNKNOWN,1614,155.97,92.17,39.15
9/1/2018 0:00,online,CROSSTRAIN,191,3659.06,37.75,102.51
9/1/2018 0:00,offline,FITNESS,1618,14007.93,327.05,463.18
9/1/2018 0:00,offline,RUGBY,1618,862.86,31.25,34.15
9/1/2018 0:00,offline,Others,1614,0.79,98.94,83.91
9/1/2018 0:00,online,FOOTBALL,191,106.42,39.58,99.86
9/1/2018 0:00,offline,BOXING,1614,48.45,59.4,70.54
9/1/2018 0:00,offline,FOOTBALL,1618,7156.3,224.55,114.57
9/1/2018 0:00,offline,UNKNOWN,1618,41.47,49.56,51.48
9/1/2018 0:00,offline,CLIMBING,1618,3584.54,109.2,58.52
9/1/2018 0:00,offline,SQUASH,1614,205.47,14.63,75.29
9/1/2018 0:00,online,YOGA,191,86.12,63.6,70.68
9/1/2018 0:00,online,CLIMBING,191,276.42,82.53,23.03
9/1/2018 0:00,offline,VOLLEYBALL,1618,126.61,27.35,93.35
9/1/2018 0:00,online,PILATES,191,638.75,84.12,53.96
9/1/2018 0:00,online,VOLLEYBALL,191,150.66,85.36,73.24
9/1/2018 0:00,online,FITNESS,191,429.54,79.01,49.92
9/1/2018 0:00,online,JOG/RUN,191,504.51,31.94,33.07
9/1/2018 0:00,online,CYCLING,191,2373.48,70.41,82.97
9/1/2018 0:00,online,TENNIS,191,235.38,66.27,18.64
9/1/2018 0:00,online,SAILING,191,270.54,22.65,35.35
9/2/2018 0:00,offline,HIKING/TREKKING,1614,51344.33,1055.48,506.11
9/2/2018 0:00,offline,CLIMBING,1618,2338.36,84.45,13.11
9/2/2018 0:00,offline,TABLE_TENNIS,1618,61.19,105.65,63.6
9/2/2018 0:00,offline,SQUASH,1614,207.7,35.91,22.05
9/2/2018 0:00,offline,TENNIS,1614,9261.12,339.71,253.38
9/2/2018 0:00,offline,BADMINTON,1618,5369.21,118.01,143.33
9/2/2018 0:00,offline,DIVING,1618,9790.5,157.5,154.71
9/2/2018 0:00,offline,GOLF,1614,1771.68,79.28,37.22
9/2/2018 0:00,offline,Others,1618,2692.75,87.19,115.02
9/2/2018 0:00,online,CROSSTRAIN,191,3582.63,67.87,49.42
9/2/2018 0:00,online,FITNESS,191,719.62,25.48,40.46
9/2/2018 0:00,offline,FITNESS,1614,9501.44,258.22,382.65
9/2/2018 0:00,offline,CYCLING,1618,10240.46,203.52,154.48
9/2/2018 0:00,offline,SWIMMING,1618,31586.2,660.25,375.71
9/2/2018 0:00,offline,UNKNOWN,1618,205.17,97.13,71.4
9/2/2018 0:00,offline,TABLE_TENNIS,1614,276.16,70.44,68.81
9/2/2018 0:00,offline,TENNIS,1618,12642.26,282.93,186.81
9/2/2018 0:00,offline,HIKING/TREKKING,1618,85554.53,1069.65,654.61
9/2/2018 0:00,offline,CROSSTRAIN,1618,15555.66,220.73,229.17
9/2/2018 0:00,offline,KAYAK/SUP,1618,3880.44,75.19,62.24
9/2/2018 0:00,offline,RUGBY,1614,339.25,75.75,23.38
9/2/2018 0:00,offline,CROSSTRAIN,1614,15232.47,241.98,199.27
9/2/2018 0:00,offline,TRIATHLON,1618,4995.16,248.8,228.65
9/2/2018 0:00,online,CYCLING,191,-118.91,84.74,78.64
9/2/2018 0:00,offline,TRIATHLON,1614,4671.94,132.51,133.55
9/2/2018 0:00,offline,JOG/RUN,1618,26549.34,676.66,367.13
9/2/2018 0:00,offline,FITNESS,1618,11199.37,285.32,525.19
9/2/2018 0:00,online,PILATES,191,1028.42,77.5,52.36
9/2/2018 0:00,offline,SWIMMING,1614,24985.82,571.9,374
9/2/2018 0:00,offline,JOG/RUN,1614,19111.96,515.26,289.17
9/2/2018 0:00,offline,KAYAK/SUP,1614,1557.96,9.45,32.45
9/2/2018 0:00,offline,VOLLEYBALL,1618,169.27,74.36,90.59
9/2/2018 0:00,offline,GOLF,1618,2451.78,123.32,124.99
9/2/2018 0:00,offline,CYCLING,1614,480.13,40.14,42.22
9/2/2018 0:00,offline,SKI,1618,439.26,80.03,72.54
9/2/2018 0:00,online,SAILING,191,-196.48,14.67,84.52
9/2/2018 0:00,offline,BASKETBALL,1618,8359.9,241.42,196.81
9/2/2018 0:00,online,TENNIS,191,804.24,67.61,46.2
9/2/2018 0:00,offline,BADMINTON,1614,1769.38,137.44,99.72
9/2/2018 0:00,offline,YOGA,1618,8445.59,216.64,179.47
9/2/2018 0:00,offline,PILATES,1618,13543.2,408.89,284.73
9/2/2018 0:00,offline,YOGA,1614,7465.61,192.38,110.91
9/2/2018 0:00,offline,SKATE/ROLLER,1614,6287.01,98.56,98.45
9/2/2018 0:00,offline,DIVING,1614,7988.68,125.35,116.18
9/2/2018 0:00,offline,SKATE/ROLLER,1618,4077.43,112.84,71.2
9/2/2018 0:00,online,TABLE_TENNIS,191,446.98,44.43,28.84
9/2/2018 0:00,online,BADMINTON,191,51.37,4.18,58.76
9/2/2018 0:00,online,SKATE/ROLLER,191,4727.99,133.01,19.7
9/2/2018 0:00,online,FOOTBALL,191,1446.45,79.32,93.13
9/2/2018 0:00,online,BASKETBALL,191,126.25,74,52.28
9/2/2018 0:00,offline,TRAIL,1618,4218.92,84.19,139.6
9/2/2018 0:00,offline,SAILING,1618,126.75,83.14,32.42
9/2/2018 0:00,online,KAYAK/SUP,191,3287.03,78.88,26.83
9/2/2018 0:00,offline,TRAIL,1614,5840.68,43.52,33.86
9/2/2018 0:00,online,HIKING/TREKKING,191,767.94,64.33,52.29
9/2/2018 0:00,offline,PILATES,1614,5610.96,230.76,191.1
9/2/2018 0:00,online,JOG/RUN,191,254.72,75,99.66
9/2/2018 0:00,offline,BOXING,1614,98.87,18.61,77.2
9/2/2018 0:00,online,DIVING,191,47.89,41.05,6.08
9/2/2018 0:00,online,SURFING,191,-236.99,-0.18,92.04
9/2/2018 0:00,offline,SURFING,1618,14563.31,294.6,174.45
9/2/2018 0:00,offline,FOOTBALL,1618,7032.5,186.63,129.7
9/2/2018 0:00,online,GOLF,191,848.4,68.57,40.1
9/2/2018 0:00,online,SKI,191,-73.34,14.67,97.71
9/2/2018 0:00,online,TRAIL,191,-252.89,18.32,56.33
9/2/2018 0:00,online,BOXING,191,174.28,35.56,98.33
9/2/2018 0:00,offline,SURFING,1614,8439.15,218.72,188.73
9/2/2018 0:00,offline,FOOTBALL,1614,7692.15,125.88,168.41
9/2/2018 0:00,offline,BASKETBALL,1614,8600.37,193.78,145.83
9/2/2018 0:00,online,YOGA,191,406.41,35.21,44.86
9/2/2018 0:00,offline,BOXING,1618,2757.25,40.83,101.46
9/2/2018 0:00,offline,RUGBY,1618,550.84,100.37,98.15
9/2/2018 0:00,online,SWIMMING,191,482.01,97.83,63.2
9/2/2018 0:00,online,Others,191,644.99,99.7,82.5
9/3/2018 0:00,offline,FITNESS,1614,5529.66,167.5,214.59
9/3/2018 0:00,offline,BADMINTON,1618,2985.6,131.73,32.85
9/3/2018 0:00,offline,BASKETBALL,1618,3497.94,166.75,63.7
9/3/2018 0:00,offline,JOG/RUN,1618,12939.28,441.06,247.11
9/3/2018 0:00,offline,PILATES,1614,3226.45,156.55,147.64
9/3/2018 0:00,offline,TABLE_TENNIS,1618,615.31,107.11,74.57
9/3/2018 0:00,offline,TRIATHLON,1614,2299.4,115.33,91.26
9/3/2018 0:00,offline,SKATE/ROLLER,1618,2229.65,87.46,31.73
9/3/2018 0:00,offline,CROSSTRAIN,1618,12650.85,188.71,134.58
9/3/2018 0:00,online,PILATES,191,1062.04,47.21,93.03
9/3/2018 0:00,offline,YOGA,1614,5945.89,124.08,152.55
9/3/2018 0:00,offline,KAYAK/SUP,1618,2478.23,47.04,21.75
9/3/2018 0:00,offline,BASKETBALL,1614,3352.51,170.72,91.56
9/3/2018 0:00,online,TENNIS,191,494.67,73.67,67.71
9/3/2018 0:00,offline,HIKING/TREKKING,1614,25109.85,415.21,254.65
9/3/2018 0:00,online,DIVING,191,1086.42,88.25,15.58
9/3/2018 0:00,offline,SKI,1618,-234.33,28.18,28.37
9/3/2018 0:00,offline,VOLLEYBALL,1618,39.22,37.33,40.27
9/3/2018 0:00,offline,TENNIS,1614,5041.09,128.74,110.2
9/3/2018 0:00,offline,FOOTBALL,1618,6007.76,108.06,52.61
9/3/2018 0:00,offline,TRAIL,1618,3462.52,117.4,109.86
9/3/2018 0:00,offline,SWIMMING,1618,12786.18,247.36,190.15
9/3/2018 0:00,offline,TRIATHLON,1618,2641.07,98.01,79.9
9/3/2018 0:00,offline,SURFING,1618,6382.04,138.94,137.72
9/3/2018 0:00,offline,PILATES,1618,8817.63,315.96,177.64
9/3/2018 0:00,offline,SKATE/ROLLER,1614,398.25,83.38,48.25
9/3/2018 0:00,offline,GOLF,1618,4572.83,65.7,80.2
9/3/2018 0:00,offline,BOXING,1614,115.18,88.71,64.84
9/3/2018 0:00,online,SURFING,191,-96.57,8.94,37.89
9/3/2018 0:00,offline,JOG/RUN,1614,10321.85,378.63,209.85
9/3/2018 0:00,offline,DIVING,1614,1855.68,39.27,108.54
9/3/2018 0:00,offline,RUGBY,1618,585.34,75.72,99.1
9/3/2018 0:00,offline,SURFING,1614,2786.91,79.5,53
9/3/2018 0:00,online,BASKETBALL,191,506.83,49.22,49.62
9/3/2018 0:00,offline,GOLF,1614,710.91,65.48,112.5
9/3/2018 0:00,offline,HIKING/TREKKING,1618,32947.22,541.33,378
9/3/2018 0:00,offline,TRAIL,1614,2703.6,96.97,28.52
9/3/2018 0:00,online,BADMINTON,191,145.16,17.52,56.98
9/3/2018 0:00,offline,YOGA,1618,6076.45,128.29,147.21
9/3/2018 0:00,offline,FITNESS,1618,5937.37,261.11,270.76
9/3/2018 0:00,offline,CYCLING,1614,301.47,22.85,64.87
9/3/2018 0:00,offline,Others,1614,0,98.4,97.73
9/3/2018 0:00,offline,BADMINTON,1614,1453.01,91.21,113.75
9/3/2018 0:00,online,FOOTBALL,191,1031.1,40.25,99.48
9/3/2018 0:00,offline,FOOTBALL,1614,5955.67,149.45,67.79
9/3/2018 0:00,offline,CYCLING,1618,6920.5,156.84,102.56
9/3/2018 0:00,offline,CROSSTRAIN,1614,5753.82,168.94,82.45
9/3/2018 0:00,online,SAILING,191,252.88,52.02,52.61
9/3/2018 0:00,online,Others,191,1386.31,37.93,95.6
9/3/2018 0:00,online,GOLF,191,-180.75,60.23,25.69
9/3/2018 0:00,offline,SWIMMING,1614,7361.46,185.76,171.66
9/3/2018 0:00,offline,DIVING,1618,4248.95,61.21,38.5
9/3/2018 0:00,online,JOG/RUN,191,767.31,34.75,9.9
9/3/2018 0:00,offline,BOXING,1618,855.93,81.09,42.73
9/3/2018 0:00,online,HIKING/TREKKING,191,1103.09,51.13,41.68
9/3/2018 0:00,online,RUGBY,191,42.1,3.16,92.75
9/3/2018 0:00,offline,KAYAK/SUP,1614,246.94,36.22,75.63
9/3/2018 0:00,online,CLIMBING,191,283.98,41.35,12.66
9/3/2018 0:00,online,SWIMMING,191,1836.21,85.36,64.51
9/3/2018 0:00,offline,TENNIS,1618,6197.84,223.46,129.6
9/3/2018 0:00,online,KAYAK/SUP,191,204.8,9.38,87.75
9/3/2018 0:00,offline,TABLE_TENNIS,1614,74.67,59.71,12.93
9/3/2018 0:00,online,VOLLEYBALL,191,177.22,75.05,69.08
9/3/2018 0:00,online,FITNESS,191,662.92,11.42,87.67
9/3/2018 0:00,online,YOGA,191,321.39,12.62,72.48
9/3/2018 0:00,online,TRIATHLON,191,363.95,84.27,5.82
9/3/2018 0:00,online,CYCLING,191,2752.4,41.47,61.97
9/3/2018 0:00,online,CROSSTRAIN,191,4011.25,36.22,38.12
9/3/2018 0:00,offline,Others,1618,1853.31,84.54,42.96
9/3/2018 0:00,offline,SQUASH,1618,61.22,35.56,79.65
9/3/2018 0:00,offline,CLIMBING,1618,1431.17,63.49,33.7
9/3/2018 0:00,offline,RUGBY,1614,182.55,71.54,91.44
9/4/2018 0:00,offline,TRIATHLON,1618,2013.83,99.62,108.32
9/4/2018 0:00,offline,PILATES,1614,3641.99,144.53,170.41
9/4/2018 0:00,offline,SWIMMING,1618,14923.93,373.96,233.47
9/4/2018 0:00,offline,KAYAK/SUP,1618,1965.25,91.19,70.89
9/4/2018 0:00,offline,BADMINTON,1614,1275.81,98.17,63.09
9/4/2018 0:00,offline,JOG/RUN,1618,13740.98,412.13,264.77
9/4/2018 0:00,offline,DIVING,1618,5469.76,122.59,123.48
9/4/2018 0:00,offline,CROSSTRAIN,1618,8145.74,146.39,87.32
9/4/2018 0:00,offline,BASKETBALL,1618,4283.94,184.91,113.4
9/4/2018 0:00,online,SWIMMING,191,1068.95,50.02,20.63
9/4/2018 0:00,offline,FOOTBALL,1614,4312.32,100.63,84.96
9/4/2018 0:00,offline,SURFING,1618,10189.73,239.2,169.02
9/4/2018 0:00,offline,FITNESS,1618,5631.11,175.57,319.4
9/4/2018 0:00,online,BADMINTON,191,138.52,21.01,87.18
9/4/2018 0:00,offline,TENNIS,1618,5571.65,229.46,132.9
9/4/2018 0:00,online,GOLF,191,122.46,13.08,89.9
9/4/2018 0:00,offline,JOG/RUN,1614,7443.31,254.84,159.08
9/4/2018 0:00,offline,RUGBY,1614,363.77,69.36,75.57
9/4/2018 0:00,offline,YOGA,1614,5853.25,89.25,145.48
9/4/2018 0:00,online,SAILING,191,102.18,2.74,86.27
9/4/2018 0:00,offline,SKATE/ROLLER,1618,2779.87,76.75,106.21
9/4/2018 0:00,offline,TENNIS,1614,4632.23,184.78,125.53
9/4/2018 0:00,offline,TABLE_TENNIS,1614,21.2,45.45,99.65
9/4/2018 0:00,offline,HIKING/TREKKING,1618,35429.46,543.72,370.23
9/4/2018 0:00,offline,PILATES,1618,7185.99,237.23,235.56
9/4/2018 0:00,offline,DIVING,1614,2444.94,100.83,67.43
9/4/2018 0:00,offline,BADMINTON,1618,2012.24,134.72,65.81
9/4/2018 0:00,offline,SWIMMING,1614,8834.09,292.47,147.76
9/4/2018 0:00,offline,SURFING,1614,4057.77,150.07,123.41
9/4/2018 0:00,offline,FOOTBALL,1618,5898.14,144.85,124.87
9/4/2018 0:00,offline,KAYAK/SUP,1614,730.7,17.21,91.15
9/4/2018 0:00,offline,TRIATHLON,1614,3247.93,131.52,75.88
9/4/2018 0:00,offline,SKI,1618,2550.2,106.72,54.73
9/4/2018 0:00,online,Others,191,-466.39,78.98,20.18
9/4/2018 0:00,offline,TRAIL,1618,2607.17,69.8,62.58
9/4/2018 0:00,online,YOGA,191,1178.08,41.06,97.5
9/4/2018 0:00,offline,BASKETBALL,1614,2621.27,93.72,64.48
9/4/2018 0:00,offline,FITNESS,1614,4189.37,121.32,198.75
9/4/2018 0:00,online,FOOTBALL,191,279.04,16.62,66.4
9/4/2018 0:00,offline,TRAIL,1614,3838.23,118.53,68.7
9/4/2018 0:00,offline,BOXING,1618,725.3,96.97,35.29
9/4/2018 0:00,offline,YOGA,1618,4551.69,91.11,48.2
9/4/2018 0:00,offline,CYCLING,1614,405.04,39.34,43.66
9/4/2018 0:00,online,SURFING,191,581.81,101.17,82.35
9/4/2018 0:00,offline,BOXING,1614,43.19,17.42,89.29
9/4/2018 0:00,online,CLIMBING,191,162.04,35.15,2.07
9/4/2018 0:00,offline,CROSSTRAIN,1614,5029.49,80,62.8
9/4/2018 0:00,offline,SKATE/ROLLER,1614,1478.45,44.24,78.98
9/4/2018 0:00,offline,GOLF,1614,134.64,42.82,15.9
9/4/2018 0:00,offline,Others,1618,808.91,87.06,41.25
9/4/2018 0:00,online,HIKING/TREKKING,191,4975.52,51.06,31.63
9/4/2018 0:00,offline,GOLF,1618,1166.66,39.98,47.1
9/4/2018 0:00,offline,CLIMBING,1618,2128.05,30,76.87
9/4/2018 0:00,online,CYCLING,191,2810.58,94.27,54.39
9/4/2018 0:00,online,SKATE/ROLLER,191,105.4,27.58,84.05
9/4/2018 0:00,online,TABLE_TENNIS,191,88.05,54.35,91.49
9/4/2018 0:00,offline,VOLLEYBALL,1618,185.66,63.23,43.4
9/4/2018 0:00,online,SKI,191,210.49,90.45,42.07
9/4/2018 0:00,online,PILATES,191,1523.98,44.37,75.74
9/4/2018 0:00,offline,HIKING/TREKKING,1614,23073.61,372.72,231.06
9/4/2018 0:00,offline,RUGBY,1618,1071.1,58.99,31.07
9/4/2018 0:00,online,BASKETBALL,191,1370.55,84.5,93.41
9/4/2018 0:00,online,CROSSTRAIN,191,5168.67,45.87,39.05
9/4/2018 0:00,online,FITNESS,191,212.7,59.76,54.87
9/4/2018 0:00,online,JOG/RUN,191,962.14,93.74,65.6
9/4/2018 0:00,offline,TABLE_TENNIS,1618,358.82,71.25,24.57
9/4/2018 0:00,offline,CYCLING,1618,3073.52,142.66,88.1
9/4/2018 0:00,online,TENNIS,191,-28.1,106.99,71.93
9/5/2018 0:00,offline,TENNIS,1614,5335.3,172.53,165.73
9/5/2018 0:00,offline,SURFING,1614,3660.97,133.33,52.81
9/5/2018 0:00,offline,PILATES,1614,2854.27,96.6,117.13
9/5/2018 0:00,offline,JOG/RUN,1618,14805.91,377.73,291.11
9/5/2018 0:00,offline,SKATE/ROLLER,1618,883.1,46.81,26.93
9/5/2018 0:00,offline,HIKING/TREKKING,1618,35872.55,533.49,307.13
9/5/2018 0:00,offline,TENNIS,1618,5388.22,239.23,88.53
9/5/2018 0:00,offline,BASKETBALL,1614,2310.95,145.13,62.89
9/5/2018 0:00,offline,BADMINTON,1614,1882.67,111,92.55
9/5/2018 0:00,offline,GOLF,1618,1147.18,63.01,26.57
9/5/2018 0:00,offline,CYCLING,1618,6050.55,171.51,130.61
9/5/2018 0:00,offline,HIKING/TREKKING,1614,25629.73,407.09,287.43
9/5/2018 0:00,offline,SWIMMING,1614,9328.83,277.13,154.18
9/5/2018 0:00,offline,SURFING,1618,7732.09,132.82,160.42
9/5/2018 0:00,offline,SQUASH,1618,331.23,19.18,79.86
9/5/2018 0:00,offline,SWIMMING,1618,10505.16,270.46,239.44
9/5/2018 0:00,offline,TRAIL,1618,3888.69,25.75,56.5
9/5/2018 0:00,offline,Others,1618,1009.67,14.27,41.87
9/5/2018 0:00,online,FOOTBALL,191,221.34,43.02,11.01
9/5/2018 0:00,offline,JOG/RUN,1614,11465.52,315.58,257.2
9/5/2018 0:00,offline,SKATE/ROLLER,1614,1819.29,82.38,70.89
9/5/2018 0:00,offline,FITNESS,1618,8878.4,220.41,336.16
9/5/2018 0:00,offline,DIVING,1618,4619.35,61.39,137.02
9/5/2018 0:00,offline,BOXING,1618,2000,68.99,22.06
9/5/2018 0:00,offline,CLIMBING,1618,1033.06,54.03,42.73
9/5/2018 0:00,online,CROSSTRAIN,191,3459.77,67.01,9.58
9/5/2018 0:00,offline,KAYAK/SUP,1618,4128.42,61.52,84.66
9/5/2018 0:00,offline,SQUASH,1614,67.74,47.06,80.85
9/5/2018 0:00,offline,GOLF,1614,1097.81,38.42,59.54
9/5/2018 0:00,offline,DIVING,1614,3370.78,137.49,40.04
9/5/2018 0:00,offline,FOOTBALL,1618,3192.07,81.29,94.71
9/5/2018 0:00,offline,TABLE_TENNIS,1618,149.84,84.5,27.93
9/5/2018 0:00,offline,UNKNOWN,1618,136.63,8.3,28.61
9/5/2018 0:00,offline,FOOTBALL,1614,5231.22,160.59,42.15
9/5/2018 0:00,online,CYCLING,191,367.68,78.98,65.23
9/5/2018 0:00,offline,BASKETBALL,1618,3025.94,158.31,117.23
9/5/2018 0:00,offline,FITNESS,1614,4029.05,155.16,257.2
9/5/2018 0:00,offline,YOGA,1614,3218.58,87.25,81.63
9/5/2018 0:00,offline,CROSSTRAIN,1618,7749.73,170.73,108.46
9/5/2018 0:00,offline,RUGBY,1614,524.45,23.57,93.98
9/5/2018 0:00,offline,CYCLING,1614,526.83,76.91,71.82
9/5/2018 0:00,online,HIKING/TREKKING,191,1530.02,111.22,37.24
9/5/2018 0:00,offline,YOGA,1618,6132.87,137.21,143.43
9/5/2018 0:00,online,FITNESS,191,78.11,25.66,80.31
9/5/2018 0:00,offline,TRIATHLON,1614,2646.8,127.78,99.82
9/5/2018 0:00,offline,BOXING,1614,51.81,93.63,100.93
9/5/2018 0:00,online,YOGA,191,285.08,19.65,99.24
9/5/2018 0:00,offline,BADMINTON,1618,1992.41,75.76,122.97
9/5/2018 0:00,offline,UNKNOWN,1614,47.19,9.25,80.79
9/5/2018 0:00,offline,KAYAK/SUP,1614,349.56,95.79,25.7
9/5/2018 0:00,offline,TABLE_TENNIS,1614,70.55,51.76,33.5
9/5/2018 0:00,offline,CROSSTRAIN,1614,2817.18,53.65,35.49
9/5/2018 0:00,online,Others,191,979.89,55.06,37.59
9/5/2018 0:00,offline,VOLLEYBALL,1618,100.17,57.93,75.14
9/5/2018 0:00,online,TABLE_TENNIS,191,116.74,72.03,43.68
9/5/2018 0:00,online,TENNIS,191,-8.59,15.92,64.91
9/5/2018 0:00,offline,RUGBY,1618,538.4,21.05,43.57
9/5/2018 0:00,online,SKATE/ROLLER,191,-148.69,66.71,29.33
9/5/2018 0:00,offline,TRAIL,1614,1686.48,65.54,45.84
9/5/2018 0:00,online,JOG/RUN,191,633.48,83.43,54.91
9/5/2018 0:00,online,SURFING,191,22.22,62.63,84.88
9/5/2018 0:00,online,SKI,191,1639.62,61.54,45.45
9/5/2018 0:00,online,BADMINTON,191,1990.11,88.42,21.69
9/5/2018 0:00,online,PILATES,191,902.22,120.47,53.66
9/5/2018 0:00,online,DIVING,191,-78.21,83.5,98.82
9/5/2018 0:00,offline,SKI,1618,-354.98,5.96,2.8
9/5/2018 0:00,offline,TRIATHLON,1618,4493.21,117.67,169.34
9/5/2018 0:00,offline,PILATES,1618,9114.18,272.15,276.82
9/5/2018 0:00,online,SWIMMING,191,274.57,31.83,93.35
9/6/2018 0:00,offline,BASKETBALL,1618,4612.7,135.62,155.11
9/6/2018 0:00,offline,GOLF,1614,609.67,77.78,80.18
9/6/2018 0:00,offline,BADMINTON,1618,3686.37,115.17,69.06
9/6/2018 0:00,offline,YOGA,1614,3908.8,101.82,53.6
9/6/2018 0:00,offline,FOOTBALL,1618,12650.89,240.22,71.85
9/6/2018 0:00,offline,SKATE/ROLLER,1614,2525.27,86.47,43.37
9/6/2018 0:00,offline,SURFING,1614,3621.38,90.79,61.45
9/6/2018 0:00,offline,KAYAK/SUP,1618,5574.19,30.16,75.87
9/6/2018 0:00,offline,YOGA,1618,9152.75,198.8,88.88
9/6/2018 0:00,offline,Others,1618,2337.11,74.64,51.2
9/6/2018 0:00,online,RUGBY,191,101.57,56.31,54.08
9/6/2018 0:00,offline,FOOTBALL,1614,6040.96,166.52,140.35
9/6/2018 0:00,offline,CYCLING,1618,5527.9,216.52,102.02
9/6/2018 0:00,online,FOOTBALL,191,158.76,62.7,53.86
9/6/2018 0:00,offline,CROSSTRAIN,1618,7689.03,136.96,148.59
9/6/2018 0:00,offline,FITNESS,1618,6579.98,203.57,270.25
9/6/2018 0:00,offline,JOG/RUN,1618,13953.55,340.37,200.23
9/6/2018 0:00,offline,FITNESS,1614,3822.39,104.91,240.76
9/6/2018 0:00,offline,GOLF,1618,649.58,67.63,99.22
9/6/2018 0:00,offline,SWIMMING,1614,10067.67,338.1,217.25
9/6/2018 0:00,offline,RUGBY,1618,292.29,13.82,33.56
9/6/2018 0:00,offline,SQUASH,1614,168.92,36.79,24.84
9/6/2018 0:00,offline,BOXING,1618,2129.84,68.88,77.39
9/6/2018 0:00,offline,TRAIL,1614,2659.19,99.93,31.13
9/6/2018 0:00,offline,CROSSTRAIN,1614,5081.13,84.08,103.8
9/6/2018 0:00,offline,HIKING/TREKKING,1618,39353.14,599.92,352.01
9/6/2018 0:00,offline,RUGBY,1614,235,36.49,47.03
9/6/2018 0:00,offline,HIKING/TREKKING,1614,23533.85,439,293.67
9/6/2018 0:00,offline,CLIMBING,1618,1383.15,89.83,43.53
9/6/2018 0:00,offline,CYCLING,1614,676.34,61.35,59.19
9/6/2018 0:00,offline,JOG/RUN,1614,9943.43,257.89,199
9/6/2018 0:00,offline,PILATES,1618,7398.2,221.79,170.11
